air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,type_H,type_L,type_M,temp_diff_k,power_w,tool_wear_torque_product,speed_torque_ratio,wear_early_life,wear_mid_life,wear_wear_window,wear_beyond_240
301.8,311.5,1443,43.3,134,0,0,1,0,9.699999999999989,6543.089267411069,5802.2,33.325635103926096,0,1,0,0
301.8,311.5,1416,49.0,136,0,0,0,1,9.699999999999989,7265.875489222473,6664.0,28.897959183673468,0,1,0,0
301.7,311.2,1563,34.5,139,0,0,0,1,9.5,5646.8557151949735,4795.5,45.30434782608695,0,1,0,0
301.8,311.3,1542,40.1,142,0,0,0,1,9.5,6475.262282020067,5694.2,38.45386533665835,0,1,0,0
301.8,311.3,1624,31.6,145,0,0,0,1,9.5,5374.050281132748,4582.0,51.392405063291136,0,1,0,0
301.8,311.3,1471,44.2,148,0,0,1,0,9.5,6808.689982321063,6541.6,33.28054298642534,0,1,0,0
301.9,311.5,1492,40.8,150,0,0,0,1,9.600000000000023,6374.66848525212,6120.0,36.568627450980394,0,1,0,0
301.9,311.4,1465,39.9,153,0,0,0,1,9.5,6121.236205887032,6104.7,36.716791979949875,0,1,0,0
301.7,311.1,1399,55.1,156,0,0,1,0,9.400000000000034,8072.311851423462,8595.6,25.390199637023592,0,1,0,0
301.6,311.0,1431,42.6,158,0,0,1,0,9.399999999999977,6383.7791039475305,6730.8,33.59154929577465,0,1,0,0
301.5,310.9,1600,39.0,160,0,0,1,0,9.399999999999977,6534.512719466769,6240.0,41.02564102564103,0,1,0,0
301.5,310.8,1593,34.5,162,0,0,1,0,9.300000000000011,5755.240661743821,5589.0,46.17391304347826,0,0,1,0
301.5,310.9,1469,44.7,164,0,0,1,0,9.399999999999977,6876.349416103875,7330.8,32.86353467561521,0,0,1,0
301.5,310.8,1413,44.6,166,0,0,1,0,9.300000000000011,6599.418023689935,7403.6,31.681614349775785,0,0,1,0
301.4,310.8,1490,38.0,168,0,0,1,0,9.400000000000034,5929.232534875136,6384.0,39.21052631578947,0,0,1,0
301.5,310.9,1671,31.1,170,0,0,1,0,9.399999999999977,5442.0867060339915,5287.0,53.72990353697749,0,0,1,0
301.5,310.9,1365,46.5,172,0,0,1,0,9.399999999999977,6646.824656832605,7998.0,29.35483870967742,0,0,1,0
301.4,310.9,1557,39.3,174,0,0,0,1,9.5,6407.8122877474925,6838.2,39.61832061068703,0,0,1,0
301.4,310.9,1440,45.4,177,0,0,1,0,9.5,6846.158710702877,8035.8,31.718061674008812,0,0,1,0
301.4,310.9,1489,38.9,179,0,0,0,1,9.5,6065.588128016445,6963.099999999999,38.27763496143959,0,0,1,0
301.4,311.0,1733,25.7,182,0,0,1,0,9.600000000000023,4664.018925494918,4677.4,67.43190661478599,0,0,1,0
301.3,311.0,1580,36.6,184,0,1,0,0,9.699999999999989,6055.733999059685,6734.400000000001,43.169398907103826,0,0,1,0
301.3,311.0,1856,21.9,189,0,0,1,0,9.699999999999989,4256.481054495738,4139.099999999999,84.74885844748859,0,0,1,0
301.3,311.1,1454,40.3,191,0,0,1,0,9.800000000000011,6136.1797149426075,7697.299999999999,36.079404466501245,0,0,1,0
301.4,311.1,1495,36.3,193,0,0,1,0,9.700000000000045,5682.984030711255,7005.9,41.184573002754824,0,0,1,0
301.2,311.0,1761,29.1,195,0,0,1,0,9.800000000000011,5366.3743230824775,5674.5,60.51546391752577,0,0,1,0
301.3,311.0,1402,47.5,197,0,0,0,1,9.699999999999989,6973.8120921937425,9357.5,29.51578947368421,0,0,1,0
301.2,311.0,1670,33.0,200,0,0,1,0,9.800000000000011,5771.105704644449,6600.0,50.60606060606061,0,0,1,0
301.3,311.0,1582,35.6,202,0,0,1,0,9.699999999999989,5897.732832535143,7191.200000000001,44.43820224719101,0,0,1,0
301.3,311.0,1542,35.1,204,0,0,1,0,9.699999999999989,5667.87297004749,7160.400000000001,43.93162393162393,0,0,1,0
301.3,311.0,1539,36.9,206,0,0,1,0,9.699999999999989,5946.94064546587,7601.4,41.707317073170735,0,0,1,0
301.3,311.0,1418,41.9,208,0,0,1,0,9.699999999999989,6221.840474630489,8715.199999999999,33.84248210023866,0,0,1,0
301.3,311.1,1723,27.6,210,0,0,1,0,9.800000000000011,4979.927010764397,5796.0,62.427536231884055,0,0,1,0
301.3,311.1,1303,49.2,212,0,0,1,0,9.800000000000011,6713.332173309101,10430.400000000001,26.48373983739837,0,0,1,0
301.3,311.0,1463,50.2,214,0,0,0,1,9.699999999999989,7690.891087351125,10742.800000000001,29.143426294820717,0,0,1,0
301.2,311.0,1544,39.3,217,0,0,1,0,9.800000000000011,6354.310964856859,8528.099999999999,39.28753180661578,0,0,1,0
301.2,311.0,1596,37.2,219,0,0,1,0,9.800000000000011,6217.337525160345,8146.8,42.90322580645161,0,0,1,0
301.3,311.1,1413,42.0,221,0,0,1,0,9.800000000000011,6214.698587331329,9282.0,33.642857142857146,0,0,1,0
301.3,311.1,1492,41.2,223,0,0,0,1,9.800000000000011,6437.165235107534,9187.6,36.213592233009706,0,0,1,0
301.3,311.1,1624,40.9,0,0,0,1,0,9.800000000000011,6955.653686655992,0.0,39.706601466992666,1,0,0,0
301.3,311.1,1504,39.1,2,0,0,1,0,9.800000000000011,6158.19180746876,78.2,38.46547314578005,1,0,0,0
301.2,311.1,1574,34.3,4,0,0,0,1,9.900000000000034,5653.631083351215,137.2,45.889212827988345,1,0,0,0
301.3,311.2,1438,42.4,7,0,0,0,1,9.899999999999977,6384.8891333517995,296.8,33.91509433962264,1,0,0,0
301.3,311.3,1474,50.7,10,0,0,1,0,10.0,7825.89579565139,507.0,29.072978303747533,1,0,0,0
301.3,311.2,1675,32.1,12,0,0,1,0,9.899999999999977,5630.519433396306,385.20000000000005,52.18068535825545,1,0,0,0
301.3,311.2,1457,44.5,14,0,0,1,0,9.899999999999977,6789.66240281582,623.0,32.741573033707866,1,0,0,0
301.3,311.3,1434,49.8,16,0,0,1,0,10.0,7478.372816311286,796.8,28.79518072289157,1,0,0,0
301.3,311.2,1668,30.1,18,0,0,1,0,9.899999999999977,5257.643801341735,541.8000000000001,55.415282392026576,1,0,0,0
301.2,311.1,1550,39.7,20,0,0,1,0,9.900000000000034,6443.930131288264,794.0,39.042821158690174,1,0,0,0
301.3,311.1,1834,25.4,22,0,0,0,1,9.800000000000011,4878.223184592182,558.8,72.20472440944883,1,0,0,0
301.4,311.2,1476,36.5,25,0,0,0,1,9.800000000000011,5641.6720873165505,912.5,40.43835616438356,1,0,0,0
301.4,311.2,1541,36.3,28,0,0,0,1,9.800000000000011,5857.845077810063,1016.3999999999999,42.451790633608816,1,0,0,0
301.3,311.1,1581,30.9,31,0,0,0,1,9.800000000000011,5115.863724885226,957.9,51.16504854368932,1,0,0,0
301.3,311.1,1678,30.7,34,0,0,0,1,9.800000000000011,5394.596297087225,1043.8,54.65798045602606,1,0,0,0
301.4,311.2,1355,50.6,37,0,0,1,0,9.800000000000011,7179.900570269233,1872.2,26.77865612648221,1,0,0,0
301.5,311.2,1700,28.8,39,0,0,1,0,9.699999999999989,5127.079210658542,1123.2,59.02777777777778,1,0,0,0
301.4,311.1,1462,37.1,41,0,0,1,0,9.700000000000045,5680.02046164137,1521.1000000000001,39.40700808625337,1,0,0,0
301.4,311.2,1727,26.5,43,0,0,0,1,9.800000000000011,4792.551952928789,1139.5,65.16981132075472,1,0,0,0
301.4,311.3,1674,33.3,46,0,0,1,0,9.900000000000034,5837.518973341337,1531.8,50.270270270270274,1,0,0,0
301.4,311.3,1397,42.3,48,0,0,1,0,9.900000000000034,6188.214961261567,2030.3999999999999,33.02600472813239,1,0,0,0
301.4,311.3,2323,15.9,50,0,0,1,0,9.900000000000034,3867.8974591732176,795.0,146.1006289308176,1,0,0,0
301.4,311.2,1434,47.6,52,0,0,0,1,9.800000000000011,7148.002932859785,2475.2000000000003,30.126050420168067,1,0,0,0
301.3,311.1,1560,35.3,55,0,0,1,0,9.800000000000011,5766.707474929423,1941.4999999999998,44.19263456090652,1,0,0,0
301.2,311.0,1573,32.8,57,0,0,1,0,9.800000000000011,5402.952933545773,1869.6,47.957317073170735,1,0,0,0
301.2,310.9,1798,22.3,59,0,1,0,0,9.699999999999989,4198.780469424806,1315.7,80.62780269058295,1,0,0,0
301.2,311.0,1567,35.1,64,0,0,1,0,9.800000000000011,5759.764555164991,2246.4,44.64387464387464,1,0,0,0
301.2,310.9,1416,53.3,66,0,0,1,0,9.699999999999989,7903.493134195058,3517.7999999999997,26.56660412757974,1,0,0,0
301.2,310.9,1424,45.2,68,0,0,0,1,9.699999999999989,6740.266094325877,3073.6000000000004,31.50442477876106,1,0,0,0
301.2,310.9,1598,35.9,71,0,1,0,0,9.699999999999989,6007.5838556556655,2548.9,44.5125348189415,1,0,0,0
301.3,310.9,1760,23.9,76,0,0,1,0,9.599999999999966,4404.931779353368,1816.3999999999999,73.64016736401675,1,0,0,0
301.3,311.0,1348,44.5,78,0,0,1,0,9.699999999999989,6281.7192306079105,3471.0,30.292134831460675,1,0,0,0
301.3,311.0,1542,33.6,80,0,0,1,0,9.699999999999989,5425.656176455716,2688.0,45.89285714285714,1,0,0,0
301.3,310.9,1566,33.1,82,0,0,1,0,9.599999999999966,5428.1066187255165,2714.2000000000003,47.311178247734134,0,1,0,0
301.3,311.0,1554,47.7,84,0,0,1,0,9.699999999999989,7762.435624048876,4006.8,32.57861635220126,0,1,0,0
301.4,311.0,1470,40.6,86,0,0,1,0,9.600000000000023,6249.884425051534,3491.6,36.206896551724135,0,1,0,0
301.4,311.1,1758,25.4,88,0,0,0,1,9.700000000000045,4676.072169309191,2235.2,69.21259842519686,0,1,0,0
301.4,311.0,1486,36.5,91,0,0,0,1,9.600000000000023,5679.894797935226,3321.5,40.71232876712329,0,1,0,0
301.5,311.1,1402,40.0,94,0,0,0,1,9.600000000000023,5872.68386711052,3760.0,35.05,0,1,0,0
301.5,311.1,1459,45.1,97,0,0,1,0,9.600000000000023,6890.654134653221,4374.7,32.350332594235034,0,1,0,0
301.5,311.0,1494,45.3,99,0,0,1,0,9.5,7087.244530939357,4484.7,32.980132450331126,0,1,0,0
301.5,311.1,1731,27.9,101,0,0,1,0,9.600000000000023,5057.430101528455,2817.8999999999996,62.043010752688176,0,1,0,0
301.5,311.1,2076,18.7,103,0,0,1,0,9.600000000000023,4065.3465574513352,1926.1,111.01604278074866,0,1,0,0
301.5,311.1,2055,16.8,105,0,0,1,0,9.600000000000023,3615.3448257511336,1764.0,122.32142857142857,0,1,0,0
301.5,311.1,1469,49.5,107,0,0,1,0,9.600000000000023,7614.749353403619,5296.5,29.67676767676768,0,1,0,0
301.5,311.0,1504,42.6,109,0,0,0,1,9.5,6709.436598418649,4643.400000000001,35.305164319248824,0,1,0,0
301.5,311.1,1396,43.5,112,0,0,0,1,9.600000000000023,6359.211849396459,4872.0,32.0919540229885,0,1,0,0
301.5,311.1,1660,33.8,115,0,0,0,1,9.600000000000023,5875.6160202538695,3886.9999999999995,49.11242603550296,0,1,0,0
301.5,311.0,1577,39.7,118,0,0,0,1,9.5,6556.179236801027,4684.6,39.72292191435768,0,1,0,0
301.5,311.1,1426,52.1,121,0,0,1,0,9.600000000000023,7780.112318713075,6304.1,27.370441458733204,0,1,0,0
301.5,311.1,1458,41.4,123,0,0,1,0,9.600000000000023,6321.010082728807,5092.2,35.21739130434783,0,1,0,0
301.4,311.0,1533,45.8,125,0,0,1,0,9.600000000000023,7352.520614608479,5725.0,33.47161572052402,0,1,0,0
301.4,311.0,1701,28.4,127,0,0,1,0,9.600000000000023,5058.843818222571,3606.7999999999997,59.8943661971831,0,1,0,0
301.5,311.1,1434,49.6,129,0,0,1,0,9.600000000000023,7448.339190542969,6398.400000000001,28.911290322580644,0,1,0,0
301.4,311.1,1952,22.7,131,0,0,1,0,9.700000000000045,4640.174237254172,2973.7,85.99118942731278,0,1,0,0
301.4,311.1,1469,36.9,133,0,0,1,0,9.700000000000045,5676.449517991789,4907.7,39.81029810298103,0,1,0,0
301.4,311.1,1800,26.0,135,0,0,1,0,9.700000000000045,4900.884539600077,3510.0,69.23076923076923,0,1,0,0
301.3,311.1,1438,43.0,137,0,0,0,1,9.800000000000011,6475.241338069042,5891.0,33.44186046511628,0,1,0,0
301.3,311.1,1647,28.2,140,0,0,1,0,9.800000000000011,4863.750914434646,3948.0,58.40425531914894,0,1,0,0
301.4,311.1,1494,41.9,142,0,0,1,0,9.700000000000045,6555.310062833533,5949.8,35.656324582338904,0,1,0,0
301.4,311.1,1445,41.4,144,0,1,0,0,9.700000000000045,6264.649910523406,5961.599999999999,34.90338164251208,0,1,0,0
301.5,311.1,1507,38.6,149,0,0,0,1,9.600000000000023,6091.569099261633,5751.400000000001,39.04145077720207,0,1,0,0
301.4,311.0,1234,55.8,152,0,0,0,1,9.600000000000023,7210.709122225436,8481.6,22.114695340501793,0,1,0,0
301.4,311.0,1634,32.6,155,0,0,1,0,9.600000000000023,5578.253803616084,5053.0,50.122699386503065,0,1,0,0
301.4,311.0,1334,53.3,157,0,0,1,0,9.600000000000023,7445.804972469073,8368.1,25.0281425891182,0,1,0,0
301.4,311.1,1472,44.5,159,0,0,1,0,9.700000000000045,6859.562839358194,7075.5,33.07865168539326,0,1,0,0
301.3,311.0,1410,52.7,161,0,0,0,1,9.699999999999989,7781.410843676558,8484.7,26.755218216318784,0,0,1,0
301.2,310.9,1597,37.9,164,0,0,1,0,9.699999999999989,6338.299314299063,6215.599999999999,42.13720316622692,0,0,1,0
301.2,310.9,1460,46.7,166,0,0,0,1,9.699999999999989,7140.002343568643,7752.200000000001,31.263383297644538,0,0,1,0
301.1,310.8,1274,55.7,169,0,0,1,0,9.699999999999989,7431.102318850272,9413.300000000001,22.872531418312388,0,0,1,0
301.0,310.7,1517,40.2,171,0,0,0,1,9.699999999999989,6386.16671436426,6874.200000000001,37.7363184079602,0,0,1,0
301.0,310.7,1300,57.2,174,0,0,1,0,9.699999999999989,7786.9609906979,9952.800000000001,22.727272727272727,0,0,1,0
300.9,310.6,1686,27.7,176,0,1,0,0,9.700000000000045,4890.642947549374,4875.2,60.86642599277978,0,0,1,0
300.9,310.7,1485,41.0,181,0,0,0,1,9.800000000000011,6375.8622904604845,7421.0,36.21951219512195,0,0,1,0
301.0,310.7,1464,45.8,184,0,0,1,0,9.699999999999989,7021.585244479331,8427.199999999999,31.965065502183407,0,0,1,0
300.9,310.6,1598,35.4,186,0,0,1,0,9.700000000000045,5923.9127713150565,6584.4,45.14124293785311,0,0,1,0
300.9,310.5,1894,21.9,188,0,0,1,0,9.600000000000023,4343.628834706319,4117.2,86.48401826484019,0,0,1,0
300.8,310.5,1330,59.0,190,0,0,0,1,9.699999999999989,8217.359184239702,11210.0,22.54237288135593,0,0,1,0
300.8,310.5,1582,31.1,193,0,1,0,0,9.699999999999989,5152.232895838285,6002.3,50.868167202572344,0,0,1,0
300.7,310.3,1533,35.6,198,0,0,1,0,9.600000000000023,5715.059691704408,7048.8,43.061797752808985,0,0,1,0
300.8,310.4,1419,46.4,200,0,1,0,0,9.599999999999966,6894.916228686589,9280.0,30.58189655172414,0,0,1,0
300.8,310.3,1526,36.3,205,0,0,0,1,9.5,5800.825171147409,7441.499999999999,42.03856749311295,0,0,1,0
300.7,310.2,1364,65.3,208,1,1,0,0,9.5,9327.304812704,13582.4,20.88820826952527,0,0,1,0
300.8,310.3,1458,43.4,0,0,0,0,1,9.5,6626.372888657735,0.0,33.594470046082954,1,0,0,0
300.8,310.4,1288,64.0,3,0,0,0,1,9.599999999999966,8632.258854023794,192.0,20.125,1,0,0,0
300.7,310.3,1659,29.8,6,0,0,0,1,9.600000000000023,5177.156197556764,178.8,55.671140939597315,1,0,0,0
300.7,310.2,1479,52.3,9,0,1,0,0,9.5,8100.251082089386,470.7,28.279158699808796,1,0,0,0
300.7,310.3,1592,36.0,14,0,0,1,0,9.600000000000023,6001.698605417941,504.0,44.22222222222222,1,0,0,0
300.6,310.2,1532,38.7,16,0,0,0,1,9.599999999999966,6208.666729436436,619.2,39.586563307493535,1,0,0,0
300.6,310.2,1555,41.9,19,0,0,1,0,9.599999999999966,6822.963284943872,796.1,37.11217183770883,1,0,0,0
300.6,310.2,1341,52.6,21,0,0,1,0,9.599999999999966,7386.575478973394,1104.6000000000001,25.494296577946766,1,0,0,0
300.6,310.1,1541,42.0,23,0,0,1,0,9.5,6777.671990854619,966.0,36.69047619047619,1,0,0,0
300.6,310.3,1414,50.6,25,0,0,1,0,9.699999999999989,7492.530927203466,1265.0,27.94466403162055,1,0,0,0
300.5,310.2,1764,25.9,27,0,0,1,0,9.699999999999989,4784.394284004968,699.3,68.10810810810811,1,0,0,0
300.5,310.3,1336,57.1,29,0,0,1,0,9.800000000000011,7988.609351156318,1655.9,23.39754816112084,1,0,0,0
300.5,310.3,1435,43.3,31,0,0,1,0,9.800000000000011,6506.814344237619,1342.3,33.14087759815243,1,0,0,0
300.4,310.3,1537,35.0,33,0,0,0,1,9.900000000000034,5633.399226662097,1155.0,43.91428571428571,1,0,0,0
300.3,310.2,1369,48.8,36,0,0,1,0,9.899999999999977,6996.033624230134,1756.8,28.053278688524593,1,0,0,0
300.2,310.1,1619,31.3,38,0,0,0,1,9.900000000000034,5306.6421747622235,1189.4,51.725239616613415,1,0,0,0
300.2,310.1,1440,51.1,41,0,0,1,0,9.900000000000034,7705.698460725044,2095.1,28.180039138943247,1,0,0,0
300.2,310.1,1649,30.5,43,0,0,1,0,9.900000000000034,5266.827723865728,1311.5,54.0655737704918,1,0,0,0
300.2,310.1,1550,38.7,45,0,0,0,1,9.900000000000034,6281.614510852792,1741.5000000000002,40.0516795865633,1,0,0,0
300.3,310.2,1471,45.2,48,0,0,1,0,9.899999999999977,6962.732742102082,2169.6000000000004,32.544247787610615,1,0,0,0
300.3,310.3,1483,51.6,50,0,0,1,0,10.0,8013.4488770707,2580.0,28.74031007751938,1,0,0,0
300.3,310.4,1336,54.4,52,0,0,1,0,10.099999999999966,7610.864250488679,2828.7999999999997,24.558823529411764,1,0,0,0
300.5,310.5,1515,36.6,54,0,0,1,0,10.0,5806.605701630015,1976.4,41.393442622950815,1,0,0,0
300.5,310.5,1373,47.4,56,0,0,1,0,10.0,6815.182607138481,2654.4,28.9662447257384,1,0,0,0
300.6,310.5,1454,51.2,58,0,1,0,0,9.899999999999977,7795.841225932048,2969.6000000000004,28.3984375,1,0,0,0
300.5,310.5,1646,34.5,63,0,0,1,0,10.0,5946.720733980119,2173.5,47.710144927536234,1,0,0,0
300.5,310.4,1548,37.3,65,0,0,0,1,9.899999999999977,6046.560548511202,2424.5,41.50134048257373,1,0,0,0
300.6,310.5,1462,41.3,68,0,0,0,1,9.899999999999977,6323.041645978128,2808.3999999999996,35.39951573849879,1,0,0,0
300.5,310.4,1702,33.1,71,0,0,1,0,9.899999999999977,5899.513068372177,2350.1,51.41993957703927,1,0,0,0
300.5,310.5,1409,60.9,73,0,0,1,0,10.0,8985.803219283276,4445.7,23.136288998357966,1,0,0,0
300.6,310.6,1427,52.8,75,0,0,0,1,10.0,7890.172781343836,3960.0,27.026515151515152,1,0,0,0
300.6,310.7,1438,48.5,78,1,0,1,0,10.099999999999966,7303.469881310431,3783.0,29.649484536082475,1,0,0,0
300.7,310.7,1450,43.4,80,0,0,1,0,10.0,6590.014189680189,3472.0,33.41013824884793,1,0,0,0
300.7,310.7,1541,41.3,82,0,0,1,0,10.0,6664.710791007042,3386.6,37.312348668280876,0,1,0,0
300.7,310.6,1484,38.0,84,0,0,0,1,9.900000000000034,5905.356430707853,3192.0,39.05263157894737,0,1,0,0
300.8,310.8,1415,44.5,87,0,0,0,1,10.0,6593.941180497176,3871.5,31.797752808988765,0,1,0,0
300.7,310.8,1496,46.4,90,0,0,1,0,10.100000000000023,7269.058969778111,4176.0,32.241379310344826,0,1,0,0
300.7,310.8,1465,45.2,92,0,0,0,1,10.100000000000023,6934.33274451363,4158.400000000001,32.41150442477876,0,1,0,0
300.7,310.8,2113,18.5,95,0,0,1,0,10.100000000000023,4093.54758750506,1757.5,114.21621621621621,0,1,0,0
300.7,310.8,1506,44.0,97,0,0,0,1,10.100000000000023,6939.149853249135,4268.0,34.22727272727273,0,1,0,0
300.7,310.8,1689,28.9,100,0,0,1,0,10.100000000000023,5111.591158876345,2890.0,58.44290657439446,0,1,0,0
300.7,310.9,1650,29.4,102,0,0,1,0,10.199999999999989,5079.955320854695,2998.7999999999997,56.12244897959184,0,1,0,0
300.7,310.8,1563,33.8,104,0,0,1,0,10.100000000000023,5532.281831118553,3515.2,46.24260355029586,0,1,0,0
300.7,310.9,1486,38.9,106,0,0,0,1,10.199999999999989,6053.367332593981,4123.4,38.20051413881748,0,1,0,0
300.8,310.9,1732,25.7,109,0,0,1,0,10.099999999999966,4661.327627788343,2801.2999999999997,67.39299610894942,0,1,0,0
300.7,310.8,1653,31.6,111,0,0,1,0,10.100000000000023,5470.015464724404,3507.6000000000004,52.31012658227848,0,1,0,0
300.7,310.9,1535,37.1,113,0,0,1,0,10.199999999999989,5963.632974431945,4192.3,41.37466307277628,0,1,0,0
300.7,310.9,1637,37.2,115,0,0,1,0,10.199999999999989,6377.056095668849,4278.0,44.00537634408602,0,1,0,0
300.6,310.8,1533,38.5,117,0,0,1,0,10.199999999999989,6180.612307039879,4504.5,39.81818181818182,0,1,0,0
300.6,310.8,1378,51.2,119,0,0,1,0,10.199999999999989,7388.355714810428,6092.8,26.9140625,0,1,0,0
300.5,310.7,1606,33.5,121,0,0,1,0,10.199999999999989,5634.027545192815,4053.5,47.940298507462686,0,1,0,0
300.3,310.7,1539,32.3,123,0,0,1,0,10.399999999999977,5205.587611071751,3972.8999999999996,47.64705882352941,0,1,0,0
300.5,310.8,1728,26.3,125,0,0,1,0,10.300000000000011,4759.135879070106,3287.5,65.70342205323193,0,1,0,0
300.4,310.7,1656,36.3,127,0,1,0,0,10.300000000000011,6294.997695557083,4610.099999999999,45.6198347107438,0,1,0,0
300.5,310.8,1631,30.5,132,0,1,0,0,10.300000000000011,5209.336578305035,4026.0,53.47540983606557,0,1,0,0
300.5,310.9,1447,46.5,137,0,1,0,0,10.399999999999977,7046.121083103867,6370.5,31.118279569892472,0,1,0,0
300.4,310.8,1396,49.3,142,0,0,1,0,10.400000000000034,7207.10676264932,7000.599999999999,28.316430020283978,0,1,0,0
300.4,310.8,1390,52.5,144,0,0,1,0,10.400000000000034,7641.9241298571715,7560.0,26.476190476190474,0,1,0,0
300.4,310.8,1348,56.0,146,0,0,1,0,10.400000000000034,7905.084874472876,8176.0,24.071428571428573,0,1,0,0
300.4,310.8,1491,35.9,148,0,0,0,1,10.400000000000034,5605.323860314516,5313.2,41.532033426183844,0,1,0,0
300.4,310.8,1520,37.6,151,0,0,1,0,10.400000000000034,5984.943444598795,5677.6,40.42553191489362,0,1,0,0
300.5,310.8,1509,33.0,153,0,0,1,0,10.300000000000011,5214.729645693697,5049.0,45.72727272727273,0,1,0,0
300.5,310.8,1445,46.6,155,0,0,1,0,10.300000000000011,7051.51415049253,7223.0,31.008583690987123,0,1,0,0
300.5,310.8,1354,51.8,157,0,0,1,0,10.300000000000011,7344.750408778601,8132.599999999999,26.13899613899614,0,1,0,0
300.5,310.7,1488,39.4,159,0,0,1,0,10.199999999999989,6139.426027351316,6264.599999999999,37.766497461928935,0,1,0,0
300.5,310.7,1654,28.6,161,0,1,0,0,10.199999999999989,4953.705184082433,4604.6,57.832167832167826,0,0,1,0
300.5,310.6,1378,51.5,166,0,1,0,0,10.100000000000023,7431.6468615768945,8549.0,26.75728155339806,0,0,1,0
300.6,310.7,1750,30.6,171,0,0,1,0,10.099999999999966,5607.74288665778,5232.6,57.18954248366013,0,0,1,0
300.5,310.6,1448,46.3,173,0,0,1,0,10.100000000000023,7020.663710634277,8009.9,31.27429805615551,0,0,1,0
300.6,310.7,1501,45.3,175,0,1,0,0,10.099999999999966,7120.451165287802,7927.499999999999,33.13465783664459,0,0,1,0
300.6,310.7,1654,32.0,180,0,0,0,1,10.099999999999966,5542.607198973352,5760.0,51.6875,0,0,1,0
300.7,310.7,1347,46.5,183,0,0,0,1,10.0,6559.17422179745,8509.5,28.967741935483872,0,0,1,0
300.7,310.8,1486,37.1,186,0,0,1,0,10.100000000000023,5773.262931599915,6900.6,40.053908355795144,0,0,1,0
300.8,310.8,1466,45.2,188,0,1,0,0,10.0,6939.066077445039,8497.6,32.43362831858407,0,0,1,0
300.7,310.8,1346,52.0,193,0,1,0,0,10.100000000000023,7329.545100335226,10036.0,25.884615384615383,0,0,1,0
300.7,310.7,1314,42.4,198,0,0,1,0,10.0,5834.314548834676,8395.199999999999,30.99056603773585,0,0,1,0
300.6,310.7,1440,52.5,200,0,0,1,0,10.099999999999966,7916.813487046278,10500.0,27.428571428571427,0,0,1,0
300.7,310.8,1608,39.5,202,0,0,1,0,10.100000000000023,6651.37996618031,7979.0,40.70886075949367,0,0,1,0
300.7,310.8,1296,58.2,204,0,1,0,0,10.100000000000023,7898.717913361601,11872.800000000001,22.2680412371134,0,0,1,0
300.7,310.7,1507,46.1,209,0,0,1,0,10.0,7275.164131501587,9634.9,32.689804772234275,0,0,1,0
300.7,310.7,1343,51.6,211,0,0,0,1,10.0,7256.953366086278,10887.6,26.027131782945737,0,0,1,0
300.7,310.7,1416,40.4,214,0,0,1,0,10.0,5990.640199277304,8645.6,35.04950495049505,0,0,1,0
300.7,310.6,1288,47.2,216,0,0,1,0,9.900000000000034,6366.290904842548,10195.2,27.28813559322034,0,0,1,0
300.7,310.6,1407,42.4,218,0,0,0,1,9.900000000000034,6247.245487222518,9243.199999999999,33.18396226415094,0,0,1,0
300.6,310.4,1608,39.2,221,0,0,1,0,9.799999999999955,6600.863156310586,8663.2,41.0204081632653,0,0,1,0
300.6,310.3,1920,22.3,223,0,0,1,0,9.699999999999989,4483.681035203353,4972.900000000001,86.09865470852017,0,0,1,0
300.5,310.2,1386,48.2,225,0,0,0,1,9.699999999999989,6995.824184719894,10845.0,28.7551867219917,0,0,1,0
300.5,310.2,1571,34.6,228,0,0,0,1,9.699999999999989,5692.209841137299,7888.8,45.40462427745665,0,0,1,0
300.4,310.2,1613,36.9,231,0,0,0,1,9.800000000000011,6232.888408795613,8523.9,43.71273712737128,0,0,1,0
300.4,310.2,1671,30.5,234,1,0,0,1,9.800000000000011,5337.09467955102,7137.0,54.78688524590164,0,0,1,0
300.4,310.2,1431,43.2,0,0,1,0,0,9.800000000000011,6473.691485693272,0.0,33.125,1,0,0,0
300.4,310.2,1380,47.3,5,0,0,0,1,9.800000000000011,6835.477295680671,236.5,29.175475687103596,1,0,0,0
300.5,310.3,1683,31.5,8,0,0,1,0,9.800000000000011,5551.665457791202,252.0,53.42857142857143,1,0,0,0
300.4,310.2,1529,36.2,10,0,0,1,0,9.800000000000011,5796.217501922144,362.0,42.237569060773474,1,0,0,0
300.5,310.4,1761,26.5,12,0,0,1,0,9.899999999999977,4886.904452291603,318.0,66.45283018867924,1,0,0,0
300.6,310.5,1570,38.3,14,0,0,1,0,9.899999999999977,6296.903595100261,536.1999999999999,40.99216710182768,1,0,0,0
300.6,310.5,2156,18.0,16,0,0,0,1,9.899999999999977,4063.964256683756,288.0,119.77777777777777,1,0,0,0
300.7,310.6,1349,54.5,19,0,0,0,1,9.900000000000034,7699.048756274946,1035.5,24.75229357798165,1,0,0,0
300.7,310.7,1431,39.3,22,0,0,1,0,10.0,5889.261004345962,864.5999999999999,36.412213740458014,1,0,0,0
300.6,310.6,1931,22.0,24,0,0,1,0,10.0,4448.704636993386,528.0,87.77272727272727,1,0,0,0
300.7,310.7,1428,43.4,26,0,1,0,0,10.0,6490.027767491938,1128.3999999999999,32.903225806451616,1,0,0,0
